,Close,Open,High,Low,Volume
2013-03-26,247.52173913043475,247.52173913043475,247.52173913043475,247.52173913043475,0
2013-03-27,248.75362318840578,248.75362318840578,248.75362318840578,248.75362318840578,0
2013-03-28,249.98550724637678,249.98550724637678,249.98550724637678,249.98550724637678,0
2013-03-29,251.2173913043478,251.2173913043478,251.2173913043478,251.2173913043478,0
2013-03-30,252.44927536231882,252.44927536231882,252.44927536231882,252.44927536231882,0
2013-03-31,253.68115942028984,253.68115942028984,253.68115942028984,253.68115942028984,0
2013-04-01,254.91304347826085,254.91304347826085,254.91304347826085,254.91304347826085,0
2013-04-02,256.1449275362319,256.1449275362319,256.1449275362319,256.1449275362319,0
2013-04-03,257.3768115942029,257.3768115942029,257.3768115942029,257.3768115942029,0
2013-04-04,258.6086956521739,258.6086956521739,258.6086956521739,258.6086956521739,0
2013-04-05,259.8405797101449,259.8405797101449,259.8405797101449,259.8405797101449,0
2013-04-06,261.07246376811594,261.07246376811594,261.07246376811594,261.07246376811594,0
2013-04-07,262.30434782608694,262.30434782608694,262.30434782608694,262.30434782608694,0
2013-04-08,263.53623188405794,263.53623188405794,263.53623188405794,263.53623188405794,0
2013-04-09,264.768115942029,264.768115942029,264.768115942029,264.768115942029,0
2013-04-10,266.0,266.0,266.0,266.0,0
2013-04-11,270.1709401709402,270.1709401709402,270.1709401709402,270.1709401709402,0
2013-04-12,274.34188034188037,274.34188034188037,274.34188034188037,274.34188034188037,0
2013-04-13,278.5128205128205,278.5128205128205,278.5128205128205,278.5128205128205,0
2013-04-14,282.6837606837607,282.6837606837607,282.6837606837607,282.6837606837607,0
2013-04-15,286.85470085470087,286.85470085470087,286.85470085470087,286.85470085470087,0
2013-04-16,291.02564102564105,291.02564102564105,291.02564102564105,291.02564102564105,0
2013-04-17,295.1965811965812,295.1965811965812,295.1965811965812,295.1965811965812,0
2013-04-18,299.36752136752136,299.36752136752136,299.36752136752136,299.36752136752136,0
2013-04-19,303.53846153846155,303.53846153846155,303.53846153846155,303.53846153846155,0
2013-04-20,307.70940170940173,307.70940170940173,307.70940170940173,307.70940170940173,0
2013-04-21,311.88034188034186,311.88034188034186,311.88034188034186,311.88034188034186,0
2013-04-22,316.05128205128204,316.05128205128204,316.05128205128204,316.05128205128204,0
2013-04-23,320.22222222222223,320.22222222222223,320.22222222222223,320.22222222222223,0
2013-04-24,324.3931623931624,324.3931623931624,324.3931623931624,324.3931623931624,0
2013-04-25,328.56410256410254,328.56410256410254,328.56410256410254,328.56410256410254,0
2013-04-26,332.7350427350427,332.7350427350427,332.7350427350427,332.7350427350427,0
2013-04-27,336.9059829059829,336.9059829059829,336.9059829059829,336.9059829059829,0
2013-04-28,341.0769230769231,341.0769230769231,341.0769230769231,341.0769230769231,0
2013-04-29,345.2478632478633,345.2478632478633,345.2478632478633,345.2478632478633,0
2013-04-30,349.4188034188034,349.4188034188034,349.4188034188034,349.4188034188034,0
2013-05-01,353.5897435897436,353.5897435897436,353.5897435897436,353.5897435897436,0
2013-05-02,357.7606837606838,357.7606837606838,357.7606837606838,357.7606837606838,0
2013-05-03,361.9316239316239,361.9316239316239,361.9316239316239,361.9316239316239,0
2013-05-04,366.1025641025641,366.1025641025641,366.1025641025641,366.1025641025641,0
2013-05-05,370.2735042735043,370.2735042735043,370.2735042735043,370.2735042735043,0
2013-05-06,374.44444444444446,374.44444444444446,374.44444444444446,374.44444444444446,0
2013-05-07,378.61538461538464,378.61538461538464,378.61538461538464,378.61538461538464,0
2013-05-08,382.7863247863248,382.7863247863248,382.7863247863248,382.7863247863248,0
2013-05-09,386.95726495726495,386.95726495726495,386.95726495726495,386.95726495726495,0
2013-05-10,391.12820512820514,391.12820512820514,391.12820512820514,391.12820512820514,0
2013-05-11,395.29914529914527,395.29914529914527,395.29914529914527,395.29914529914527,0
2013-05-12,399.47008547008545,399.47008547008545,399.47008547008545,399.47008547008545,0
2013-05-13,403.64102564102564,403.64102564102564,403.64102564102564,403.64102564102564,0
2013-05-14,407.8119658119658,407.8119658119658,407.8119658119658,407.8119658119658,0
2013-05-15,411.982905982906,411.982905982906,411.982905982906,411.982905982906,0
2013-05-16,416.1538461538462,416.1538461538462,416.1538461538462,416.1538461538462,0
2013-05-17,420.3247863247864,420.3247863247864,420.3247863247864,420.3247863247864,0
2013-05-18,424.4957264957265,424.4957264957265,424.4957264957265,424.4957264957265,0
2013-05-19,428.6666666666667,428.6666666666667,428.6666666666667,428.6666666666667,0
2013-05-20,432.8376068376068,432.8376068376068,432.8376068376068,432.8376068376068,0
2013-05-21,437.008547008547,437.008547008547,437.008547008547,437.008547008547,0
2013-05-22,441.1794871794872,441.1794871794872,441.1794871794872,441.1794871794872,0
2013-05-23,445.35042735042737,445.35042735042737,445.35042735042737,445.35042735042737,0
2013-05-24,449.52136752136755,449.52136752136755,449.52136752136755,449.52136752136755,0
2013-05-25,453.69230769230774,453.69230769230774,453.69230769230774,453.69230769230774,0
2013-05-26,457.86324786324786,457.86324786324786,457.86324786324786,457.86324786324786,0
2013-05-27,462.03418803418805,462.03418803418805,462.03418803418805,462.03418803418805,0
2013-05-28,466.20512820512823,466.20512820512823,466.20512820512823,466.20512820512823,0
2013-05-29,470.37606837606836,470.37606837606836,470.37606837606836,470.37606837606836,0
2013-05-30,474.54700854700855,474.54700854700855,474.54700854700855,474.54700854700855,0
2013-05-31,478.71794871794873,478.71794871794873,478.71794871794873,478.71794871794873,0
2013-06-01,482.8888888888889,482.8888888888889,482.8888888888889,482.8888888888889,0
2013-06-02,487.0598290598291,487.0598290598291,487.0598290598291,487.0598290598291,0
2013-06-03,491.2307692307693,491.2307692307693,491.2307692307693,491.2307692307693,0
2013-06-04,495.4017094017094,495.4017094017094,495.4017094017094,495.4017094017094,0
2013-06-05,499.5726495726496,499.5726495726496,499.5726495726496,499.5726495726496,0
2013-06-06,503.7435897435897,503.7435897435897,503.7435897435897,503.7435897435897,0
2013-06-07,507.9145299145299,507.9145299145299,507.9145299145299,507.9145299145299,0
2013-06-08,512.0854700854701,512.0854700854701,512.0854700854701,512.0854700854701,0
2013-06-09,516.2564102564103,516.2564102564103,516.2564102564103,516.2564102564103,0
2013-06-10,520.4273504273505,520.4273504273505,520.4273504273505,520.4273504273505,0
2013-06-11,524.5982905982905,524.5982905982905,524.5982905982905,524.5982905982905,0
2013-06-12,528.7692307692307,528.7692307692307,528.7692307692307,528.7692307692307,0
2013-06-13,532.9401709401709,532.9401709401709,532.9401709401709,532.9401709401709,0
2013-06-14,537.1111111111111,537.1111111111111,537.1111111111111,537.1111111111111,0
2013-06-15,541.2820512820513,541.2820512820513,541.2820512820513,541.2820512820513,0
2013-06-16,545.4529914529915,545.4529914529915,545.4529914529915,545.4529914529915,0
2013-06-17,549.6239316239316,549.6239316239316,549.6239316239316,549.6239316239316,0
2013-06-18,553.7948717948718,553.7948717948718,553.7948717948718,553.7948717948718,0
2013-06-19,557.965811965812,557.965811965812,557.965811965812,557.965811965812,0
2013-06-20,562.1367521367522,562.1367521367522,562.1367521367522,562.1367521367522,0
2013-06-21,566.3076923076924,566.3076923076924,566.3076923076924,566.3076923076924,0
2013-06-22,570.4786324786326,570.4786324786326,570.4786324786326,570.4786324786326,0
2013-06-23,574.6495726495727,574.6495726495727,574.6495726495727,574.6495726495727,0
2013-06-24,578.8205128205128,578.8205128205128,578.8205128205128,578.8205128205128,0
2013-06-25,582.991452991453,582.991452991453,582.991452991453,582.991452991453,0
2013-06-26,587.1623931623932,587.1623931623932,587.1623931623932,587.1623931623932,0
2013-06-27,591.3333333333334,591.3333333333334,591.3333333333334,591.3333333333334,0
2013-06-28,595.5042735042734,595.5042735042734,595.5042735042734,595.5042735042734,0
2013-06-29,599.6752136752136,599.6752136752136,599.6752136752136,599.6752136752136,0
2013-06-30,603.8461538461538,603.8461538461538,603.8461538461538,603.8461538461538,0
2013-07-01,608.017094017094,608.017094017094,608.017094017094,608.017094017094,0
2013-07-02,612.1880341880342,612.1880341880342,612.1880341880342,612.1880341880342,0
2013-07-03,616.3589743589744,616.3589743589744,616.3589743589744,616.3589743589744,0
2013-07-04,620.5299145299145,620.5299145299145,620.5299145299145,620.5299145299145,0
2013-07-05,624.7008547008547,624.7008547008547,624.7008547008547,624.7008547008547,0
2013-07-06,628.8717948717949,628.8717948717949,628.8717948717949,628.8717948717949,0
2013-07-07,633.0427350427351,633.0427350427351,633.0427350427351,633.0427350427351,0
2013-07-08,637.2136752136753,637.2136752136753,637.2136752136753,637.2136752136753,0
2013-07-09,641.3846153846155,641.3846153846155,641.3846153846155,641.3846153846155,0
2013-07-10,645.5555555555557,645.5555555555557,645.5555555555557,645.5555555555557,0
2013-07-11,649.7264957264957,649.7264957264957,649.7264957264957,649.7264957264957,0
2013-07-12,653.8974358974359,653.8974358974359,653.8974358974359,653.8974358974359,0
2013-07-13,658.0683760683761,658.0683760683761,658.0683760683761,658.0683760683761,0
2013-07-14,662.2393162393163,662.2393162393163,662.2393162393163,662.2393162393163,0
2013-07-15,666.4102564102565,666.4102564102565,666.4102564102565,666.4102564102565,0
2013-07-16,670.5811965811965,670.5811965811965,670.5811965811965,670.5811965811965,0
2013-07-17,674.7521367521367,674.7521367521367,674.7521367521367,674.7521367521367,0
2013-07-18,678.9230769230769,678.9230769230769,678.9230769230769,678.9230769230769,0
2013-07-19,683.0940170940171,683.0940170940171,683.0940170940171,683.0940170940171,0
2013-07-20,687.2649572649573,687.2649572649573,687.2649572649573,687.2649572649573,0
2013-07-21,691.4358974358975,691.4358974358975,691.4358974358975,691.4358974358975,0
2013-07-22,695.6068376068376,695.6068376068376,695.6068376068376,695.6068376068376,0
2013-07-23,699.7777777777778,699.7777777777778,699.7777777777778,699.7777777777778,0
2013-07-24,703.948717948718,703.948717948718,703.948717948718,703.948717948718,0
2013-07-25,708.1196581196582,708.1196581196582,708.1196581196582,708.1196581196582,0
2013-07-26,712.2905982905984,712.2905982905984,712.2905982905984,712.2905982905984,0
2013-07-27,716.4615384615386,716.4615384615386,716.4615384615386,716.4615384615386,0
2013-07-28,720.6324786324786,720.6324786324786,720.6324786324786,720.6324786324786,0
2013-07-29,724.8034188034188,724.8034188034188,724.8034188034188,724.8034188034188,0
2013-07-30,728.974358974359,728.974358974359,728.974358974359,728.974358974359,0
2013-07-31,733.1452991452992,733.1452991452992,733.1452991452992,733.1452991452992,0
2013-08-01,737.3162393162394,737.3162393162394,737.3162393162394,737.3162393162394,0
2013-08-02,741.4871794871794,741.4871794871794,741.4871794871794,741.4871794871794,0
2013-08-03,745.6581196581196,745.6581196581196,745.6581196581196,745.6581196581196,0
2013-08-04,749.8290598290598,749.8290598290598,749.8290598290598,749.8290598290598,0
2013-08-05,754.0,754.0,754.0,754.0,0
2013-08-06,758.1709401709402,758.1709401709402,758.1709401709402,758.1709401709402,0
2013-08-07,762.3418803418804,762.3418803418804,762.3418803418804,762.3418803418804,0
2013-08-08,766.5128205128206,766.5128205128206,766.5128205128206,766.5128205128206,0
2013-08-09,770.6837606837607,770.6837606837607,770.6837606837607,770.6837606837607,0
2013-08-10,774.8547008547009,774.8547008547009,774.8547008547009,774.8547008547009,0
2013-08-11,779.0256410256411,779.0256410256411,779.0256410256411,779.0256410256411,0
2013-08-12,783.1965811965812,783.1965811965812,783.1965811965812,783.1965811965812,0
2013-08-13,787.3675213675214,787.3675213675214,787.3675213675214,787.3675213675214,0
2013-08-14,791.5384615384615,791.5384615384615,791.5384615384615,791.5384615384615,0
2013-08-15,795.7094017094017,795.7094017094017,795.7094017094017,795.7094017094017,0
2013-08-16,799.8803418803419,799.8803418803419,799.8803418803419,799.8803418803419,0
2013-08-17,804.0512820512821,804.0512820512821,804.0512820512821,804.0512820512821,0
2013-08-18,808.2222222222223,808.2222222222223,808.2222222222223,808.2222222222223,0
2013-08-19,812.3931623931625,812.3931623931625,812.3931623931625,812.3931623931625,0
2013-08-20,816.5641025641027,816.5641025641027,816.5641025641027,816.5641025641027,0
2013-08-21,820.7350427350427,820.7350427350427,820.7350427350427,820.7350427350427,0
2013-08-22,824.9059829059829,824.9059829059829,824.9059829059829,824.9059829059829,0
2013-08-23,829.0769230769231,829.0769230769231,829.0769230769231,829.0769230769231,0
2013-08-24,833.2478632478633,833.2478632478633,833.2478632478633,833.2478632478633,0
2013-08-25,837.4188034188035,837.4188034188035,837.4188034188035,837.4188034188035,0
2013-08-26,841.5897435897436,841.5897435897436,841.5897435897436,841.5897435897436,0
2013-08-27,845.7606837606838,845.7606837606838,845.7606837606838,845.7606837606838,0
2013-08-28,849.931623931624,849.931623931624,849.931623931624,849.931623931624,0
2013-08-29,854.1025641025641,854.1025641025641,854.1025641025641,854.1025641025641,0
2013-08-30,858.2735042735043,858.2735042735043,858.2735042735043,858.2735042735043,0
2013-08-31,862.4444444444445,862.4444444444445,862.4444444444445,862.4444444444445,0
2013-09-01,866.6153846153846,866.6153846153846,866.6153846153846,866.6153846153846,0
2013-09-02,870.7863247863248,870.7863247863248,870.7863247863248,870.7863247863248,0
2013-09-03,874.957264957265,874.957264957265,874.957264957265,874.957264957265,0
2013-09-04,879.1282051282052,879.1282051282052,879.1282051282052,879.1282051282052,0
2013-09-05,883.2991452991454,883.2991452991454,883.2991452991454,883.2991452991454,0
2013-09-06,887.4700854700856,887.4700854700856,887.4700854700856,887.4700854700856,0
2013-09-07,891.6410256410256,891.6410256410256,891.6410256410256,891.6410256410256,0
2013-09-08,895.8119658119658,895.8119658119658,895.8119658119658,895.8119658119658,0
2013-09-09,899.982905982906,899.982905982906,899.982905982906,899.982905982906,0
2013-09-10,904.1538461538462,904.1538461538462,904.1538461538462,904.1538461538462,0
2013-09-11,908.3247863247864,908.3247863247864,908.3247863247864,908.3247863247864,0
2013-09-12,912.4957264957266,912.4957264957266,912.4957264957266,912.4957264957266,0
2013-09-13,916.6666666666667,916.6666666666667,916.6666666666667,916.6666666666667,0
2013-09-14,920.8376068376069,920.8376068376069,920.8376068376069,920.8376068376069,0
2013-09-15,925.008547008547,925.008547008547,925.008547008547,925.008547008547,0
2013-09-16,929.1794871794872,929.1794871794872,929.1794871794872,929.1794871794872,0
2013-09-17,933.3504273504274,933.3504273504274,933.3504273504274,933.3504273504274,0
2013-09-18,937.5213675213676,937.5213675213676,937.5213675213676,937.5213675213676,0
2013-09-19,941.6923076923077,941.6923076923077,941.6923076923077,941.6923076923077,0
2013-09-20,945.8632478632479,945.8632478632479,945.8632478632479,945.8632478632479,0
2013-09-21,950.0341880341881,950.0341880341881,950.0341880341881,950.0341880341881,0
2013-09-22,954.2051282051283,954.2051282051283,954.2051282051283,954.2051282051283,0
2013-09-23,958.3760683760685,958.3760683760685,958.3760683760685,958.3760683760685,0
2013-09-24,962.5470085470085,962.5470085470085,962.5470085470085,962.5470085470085,0
2013-09-25,966.7179487179487,966.7179487179487,966.7179487179487,966.7179487179487,0
2013-09-26,970.8888888888889,970.8888888888889,970.8888888888889,970.8888888888889,0
